# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
8.128000e-04,9.500000e-01,3.745096e+00,1.000000e+00,1.000000e+00,9.695803e-01,8.020400e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.500000e-01,1.701945e-01
8.382000e-04,7.500000e-01,3.785344e+00,1.000000e+00,1.000000e+00,9.766084e-01,8.063017e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.500000e-01,2.132279e-01
8.382000e-04,7.700000e-01,3.780664e+00,1.000000e+00,1.000000e+00,9.757856e-01,8.060252e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.700000e-01,2.076895e-01
8.382000e-04,7.900000e-01,3.777198e+00,1.000000e+00,1.000000e+00,9.752199e-01,8.059201e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.900000e-01,2.024316e-01
8.382000e-04,8.100000e-01,3.774838e+00,1.000000e+00,1.000000e+00,9.748899e-01,8.059749e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.100000e-01,1.974333e-01
8.382000e-04,8.300000e-01,3.773501e+00,1.000000e+00,1.000000e+00,9.747795e-01,8.061814e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.300000e-01,1.926758e-01
8.382000e-04,8.500000e-01,3.773124e+00,1.000000e+00,1.000000e+00,9.748772e-01,8.065347e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.500000e-01,1.881423e-01
8.382000e-04,8.700000e-01,3.773664e+00,1.000000e+00,1.000000e+00,9.751757e-01,8.070328e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.700000e-01,1.838172e-01
8.382000e-04,8.900000e-01,3.775098e+00,1.000000e+00,1.000000e+00,9.756721e-01,8.076770e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.900000e-01,1.796865e-01
8.382000e-04,9.100000e-01,3.777424e+00,1.000000e+00,1.000000e+00,9.763681e-01,8.084719e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.100000e-01,1.757373e-01
8.382000e-04,9.300000e-01,3.780660e+00,1.000000e+00,1.000000e+00,9.772700e-01,8.094259e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.300000e-01,1.719580e-01
8.382000e-04,9.500000e-01,3.784846e+00,1.000000e+00,1.000000e+00,9.783896e-01,8.105516e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.500000e-01,1.683378e-01
