# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
7.620000e-04,9.100000e-01,3.828760e+00,1.000000e+00,1.000000e+00,9.909257e-01,8.179500e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.100000e-01,1.819398e-01
7.620000e-04,9.300000e-01,3.841041e+00,1.000000e+00,1.000000e+00,9.940989e-01,8.209983e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.300000e-01,1.780271e-01
7.620000e-04,9.500000e-01,3.855550e+00,1.000000e+00,1.000000e+00,9.977913e-01,8.244699e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.500000e-01,1.742792e-01
7.874000e-04,7.500000e-01,3.837196e+00,1.000000e+00,1.000000e+00,9.895021e-01,8.139519e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.500000e-01,2.180832e-01
7.874000e-04,7.700000e-01,3.834793e+00,1.000000e+00,1.000000e+00,9.894036e-01,8.145516e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.700000e-01,2.124187e-01
7.874000e-04,7.900000e-01,3.834559e+00,1.000000e+00,1.000000e+00,9.897733e-01,8.154787e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.900000e-01,2.070410e-01
7.874000e-04,8.100000e-01,3.836359e+00,1.000000e+00,1.000000e+00,9.905864e-01,8.167223e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.100000e-01,2.019289e-01
7.874000e-04,8.300000e-01,3.840103e+00,1.000000e+00,1.000000e+00,9.918272e-01,8.182777e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.300000e-01,1.970631e-01
7.874000e-04,8.500000e-01,3.845740e+00,1.000000e+00,1.000000e+00,9.934888e-01,8.201468e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.500000e-01,1.924264e-01
7.874000e-04,8.700000e-01,3.853256e+00,1.000000e+00,1.000000e+00,9.955730e-01,8.223379e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.700000e-01,1.880028e-01
7.874000e-04,8.900000e-01,3.862681e+00,1.000000e+00,1.000000e+00,9.980909e-01,8.248663e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.900000e-01,1.837780e-01
7.874000e-04,9.100000e-01,3.874089e+00,1.000000e+00,1.000000e+00,1.001064e+00,8.277558e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.100000e-01,1.797389e-01
7.874000e-04,9.300000e-01,3.887604e+00,1.000000e+00,1.000000e+00,1.004525e+00,8.310395e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.300000e-01,1.758736e-01
7.874000e-04,9.500000e-01,3.903408e+00,1.000000e+00,1.000000e+00,1.008521e+00,8.347624e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.500000e-01,1.721710e-01
8.128000e-04,7.500000e-01,3.873789e+00,1.000000e+00,1.000000e+00,9.976964e-01,8.222208e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.500000e-01,2.155797e-01
8.128000e-04,7.700000e-01,3.872638e+00,1.000000e+00,1.000000e+00,9.978746e-01,8.230243e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.700000e-01,2.099802e-01
