# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
8.128000e-04,7.700000e-01,3.980079e+00,1.000000e+00,1.000000e+00,1.021382e+00,8.399520e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.700000e-01,2.099802e-01
8.128000e-04,7.900000e-01,3.974452e+00,1.000000e+00,1.000000e+00,1.020710e+00,8.403450e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.900000e-01,2.046643e-01
8.128000e-04,8.100000e-01,3.971701e+00,1.000000e+00,1.000000e+00,1.020655e+00,8.411651e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.100000e-01,1.996108e-01
8.128000e-04,8.300000e-01,3.971638e+00,1.000000e+00,1.000000e+00,1.021183e+00,8.423954e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.300000e-01,1.948009e-01
8.128000e-04,8.500000e-01,3.974127e+00,1.000000e+00,1.000000e+00,1.022269e+00,8.440270e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.500000e-01,1.902174e-01
8.128000e-04,8.700000e-01,3.979085e+00,1.000000e+00,1.000000e+00,1.023900e+00,8.460593e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.700000e-01,1.858446e-01
8.128000e-04,8.900000e-01,3.986476e+00,1.000000e+00,1.000000e+00,1.026074e+00,8.484997e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.900000e-01,1.816683e-01
8.128000e-04,9.100000e-01,3.996321e+00,1.000000e+00,1.000000e+00,1.028802e+00,8.513651e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.100000e-01,1.776756e-01
8.128000e-04,9.300000e-01,4.008694e+00,1.000000e+00,1.000000e+00,1.032107e+00,8.546825e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.300000e-01,1.738546e-01
8.128000e-04,9.500000e-01,4.023736e+00,1.000000e+00,1.000000e+00,1.036026e+00,8.584913e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.500000e-01,1.701945e-01
8.382000e-04,7.500000e-01,4.023648e+00,1.000000e+00,1.000000e+00,1.030644e+00,8.481883e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.500000e-01,2.132279e-01
8.382000e-04,7.700000e-01,4.016584e+00,1.000000e+00,1.000000e+00,1.029674e+00,8.483937e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.700000e-01,2.076895e-01
8.382000e-04,7.900000e-01,4.012550e+00,1.000000e+00,1.000000e+00,1.029353e+00,8.490423e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.900000e-01,2.024316e-01
8.382000e-04,8.100000e-01,4.011321e+00,1.000000e+00,1.000000e+00,1.029635e+00,8.501119e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.100000e-01,1.974333e-01
8.382000e-04,8.300000e-01,4.012724e+00,1.000000e+00,1.000000e+00,1.030490e+00,8.515881e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.300000e-01,1.926758e-01
8.382000e-04,8.500000e-01,4.016643e+00,1.000000e+00,1.000000e+00,1.031898e+00,8.534651e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.500000e-01,1.881423e-01
8.382000e-04,8.700000e-01,4.023009e+00,1.000000e+00,1.000000e+00,1.033848e+00,8.557447e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.700000e-01,1.838172e-01
8.382000e-04,8.900000e-01,4.031806e+00,1.000000e+00,1.000000e+00,1.036343e+00,8.584373e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.900000e-01,1.796865e-01
8.382000e-04,9.100000e-01,4.043071e+00,1.000000e+00,1.000000e+00,1.039398e+00,8.615627e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.100000e-01,1.757373e-01
8.382000e-04,9.300000e-01,4.056896e+00,1.000000e+00,1.000000e+00,1.043039e+00,8.651513e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.300000e-01,1.719580e-01
8.382000e-04,9.500000e-01,4.073445e+00,1.000000e+00,1.000000e+00,1.047309e+00,8.692466e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.500000e-01,1.683378e-01
